t,x,y,z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz
1.032000,1.529931,0.080352,0.000000,-0.720387,0.000000,0.000000,0.693572,-0.075936,-0.459407,0.000000,0.000000,0.000000,3.810390
1.032500,1.529855,0.079890,0.000000,-0.721707,0.000000,0.000000,0.692199,-0.075933,-0.464298,0.000000,0.000000,0.000000,3.810364
1.033000,1.529779,0.079423,0.000000,-0.723024,0.000000,0.000000,0.690822,-0.075929,-0.469189,0.000000,0.000000,0.000000,3.810337
1.033500,1.529703,0.078951,0.000000,-0.724339,0.000000,0.000000,0.689444,-0.075926,-0.474079,0.000000,0.000000,0.000000,3.810311
1.034000,1.529627,0.078475,0.000000,-0.725651,0.000000,0.000000,0.688062,-0.075923,-0.478969,0.000000,0.000000,0.000000,3.810284
1.034500,1.529551,0.077993,0.000000,-0.726961,0.000000,0.000000,0.686679,-0.075919,-0.483859,0.000000,0.000000,0.000000,3.810258
1.035000,1.529475,0.077507,0.000000,-0.728268,0.000000,0.000000,0.685293,-0.075916,-0.488749,0.000000,0.000000,0.000000,3.810232
1.035500,1.529399,0.077016,0.000000,-0.729572,0.000000,0.000000,0.683904,-0.075913,-0.493638,0.000000,0.000000,0.000000,3.810205
1.036000,1.529323,0.076520,0.000000,-0.730874,0.000000,0.000000,0.682513,-0.075909,-0.498527,0.000000,0.000000,0.000000,3.810179
1.036500,1.529247,0.076019,0.000000,-0.732173,0.000000,0.000000,0.681119,-0.075906,-0.503415,0.000000,0.000000,0.000000,3.810152
1.037000,1.529171,0.075513,0.000000,-0.733469,0.000000,0.000000,0.679723,-0.075902,-0.508304,0.000000,0.000000,0.000000,3.810126
1.037500,1.529096,0.075002,0.000000,-0.734762,0.000000,0.000000,0.678325,-0.075899,-0.513192,0.000000,0.000000,0.000000,3.810099
1.038000,1.529020,0.074487,0.000000,-0.736053,0.000000,0.000000,0.676924,-0.075895,-0.518079,0.000000,0.000000,0.000000,3.810073
1.038500,1.528944,0.073966,0.000000,-0.737342,0.000000,0.000000,0.675520,-0.075891,-0.522967,0.000000,0.000000,0.000000,3.810046
1.039000,1.528868,0.073441,0.000000,-0.738627,0.000000,0.000000,0.674114,-0.075888,-0.527853,0.000000,0.000000,0.000000,3.810020
1.039500,1.528792,0.072910,0.000000,-0.739910,0.000000,0.000000,0.672706,-0.075884,-0.532740,0.000000,0.000000,0.000000,3.809993
1.040000,1.528716,0.072375,0.000000,-0.741190,0.000000,0.000000,0.671295,-0.075880,-0.537626,0.000000,0.000000,0.000000,3.809967
1.040500,1.528640,0.071835,0.000000,-0.742468,0.000000,0.000000,0.669882,-0.075876,-0.542512,0.000000,0.000000,0.000000,3.809940
1.041000,1.528564,0.071290,0.000000,-0.743742,0.000000,0.000000,0.668466,-0.075873,-0.547398,0.000000,0.000000,0.000000,3.809914
1.041500,1.528489,0.070740,0.000000,-0.745014,0.000000,0.000000,0.667048,-0.075869,-0.552283,0.000000,0.000000,0.000000,3.809888
1.042000,1.528413,0.070186,0.000000,-0.746284,0.000000,0.000000,0.665628,-0.075865,-0.557168,0.000000,0.000000,0.000000,3.809861
1.042500,1.528337,0.069626,0.000000,-0.747550,0.000000,0.000000,0.664205,-0.075861,-0.562052,0.000000,0.000000,0.000000,3.809835
1.043000,1.528261,0.069062,0.000000,-0.748814,0.000000,0.000000,0.662780,-0.075857,-0.566937,0.000000,0.000000,0.000000,3.809808
1.043500,1.528185,0.068492,0.000000,-0.750075,0.000000,0.000000,0.661352,-0.075853,-0.571820,0.000000,0.000000,0.000000,3.809782
1.044000,1.528109,0.067918,0.000000,-0.751334,0.000000,0.000000,0.659922,-0.075849,-0.576704,0.000000,0.000000,0.000000,3.809755
1.044500,1.528033,0.067339,0.000000,-0.752589,0.000000,0.000000,0.658490,-0.075845,-0.581587,0.000000,0.000000,0.000000,3.809729
1.045000,1.527958,0.066755,0.000000,-0.753842,0.000000,0.000000,0.657055,-0.075841,-0.586470,0.000000,0.000000,0.000000,3.809702
1.045500,1.527882,0.066166,0.000000,-0.755093,0.000000,0.000000,0.655618,-0.075837,-0.591352,0.000000,0.000000,0.000000,3.809676
1.046000,1.527806,0.065572,0.000000,-0.756340,0.000000,0.000000,0.654179,-0.075833,-0.596234,0.000000,0.000000,0.000000,3.809649
1.046500,1.527730,0.064973,0.000000,-0.757585,0.000000,0.000000,0.652737,-0.075829,-0.601115,0.000000,0.000000,0.000000,3.809623
1.047000,1.527654,0.064370,0.000000,-0.758827,0.000000,0.000000,0.651292,-0.075825,-0.605997,0.000000,0.000000,0.000000,3.809597
1.047500,1.527578,0.063761,0.000000,-0.760066,0.000000,0.000000,0.649846,-0.075820,-0.610877,0.000000,0.000000,0.000000,3.809570
1.048000,1.527503,0.063148,0.000000,-0.761302,0.000000,0.000000,0.648397,-0.075816,-0.615758,0.000000,0.000000,0.000000,3.809544
1.048500,1.527427,0.062530,0.000000,-0.762536,0.000000,0.000000,0.646946,-0.075812,-0.620638,0.000000,0.000000,0.000000,3.809517
1.049000,1.527351,0.061907,0.000000,-0.763767,0.000000,0.000000,0.645492,-0.075807,-0.625517,0.000000,0.000000,0.000000,3.809491
1.049500,1.527275,0.061279,0.000000,-0.764995,0.000000,0.000000,0.644036,-0.075803,-0.630397,0.000000,0.000000,0.000000,3.809464
1.050000,1.527199,0.060646,0.000000,-0.766220,0.000000,0.000000,0.642578,-0.075799,-0.635275,0.000000,0.000000,0.000000,3.809438
1.050500,1.527124,0.060008,0.000000,-0.767443,0.000000,0.000000,0.641117,-0.075794,-0.640154,0.000000,0.000000,0.000000,3.809411
1.051000,1.527048,0.059366,0.000000,-0.768663,0.000000,0.000000,0.639654,-0.075790,-0.645032,0.000000,0.000000,0.000000,3.809385
1.051500,1.526972,0.058718,0.000000,-0.769880,0.000000,0.000000,0.638189,-0.075785,-0.649909,0.000000,0.000000,0.000000,3.809358
1.052000,1.526896,0.058066,0.000000,-0.771094,0.000000,0.000000,0.636722,-0.075781,-0.654787,0.000000,0.000000,0.000000,3.809332
1.052500,1.526820,0.057409,0.000000,-0.772305,0.000000,0.000000,0.635252,-0.075776,-0.659663,0.000000,0.000000,0.000000,3.809306
1.053000,1.526745,0.056747,0.000000,-0.773514,0.000000,0.000000,0.633780,-0.075772,-0.664540,0.000000,0.000000,0.000000,3.809279
1.053500,1.526669,0.056080,0.000000,-0.774719,0.000000,0.000000,0.632305,-0.075767,-0.669415,0.000000,0.000000,0.000000,3.809253
1.054000,1.526593,0.055408,0.000000,-0.775922,0.000000,0.000000,0.630829,-0.075762,-0.674291,0.000000,0.000000,0.000000,3.809226
1.054500,1.526517,0.054731,0.000000,-0.777122,0.000000,0.000000,0.629350,-0.075758,-0.679166,0.000000,0.000000,0.000000,3.809200
1.055000,1.526442,0.054049,0.000000,-0.778320,0.000000,0.000000,0.627868,-0.075753,-0.684041,0.000000,0.000000,0.000000,3.809173
1.055500,1.526366,0.053363,0.000000,-0.779514,0.000000,0.000000,0.626385,-0.075748,-0.688915,0.000000,0.000000,0.000000,3.809147
1.056000,1.526290,0.052672,0.000000,-0.780706,0.000000,0.000000,0.624899,-0.075743,-0.693789,0.000000,0.000000,0.000000,3.809120
1.056500,1.526214,0.051975,0.000000,-0.781894,0.000000,0.000000,0.623411,-0.075738,-0.698662,0.000000,0.000000,0.000000,3.809094
1.057000,1.526139,0.051274,0.000000,-0.783080,0.000000,0.000000,0.621921,-0.075734,-0.703535,0.000000,0.000000,0.000000,3.809067
1.057500,1.526063,0.050568,0.000000,-0.784263,0.000000,0.000000,0.620428,-0.075729,-0.708407,0.000000,0.000000,0.000000,3.809041
1.058000,1.525987,0.049857,0.000000,-0.785443,0.000000,0.000000,0.618933,-0.075724,-0.713279,0.000000,0.000000,0.000000,3.809015
1.058500,1.525911,0.049142,0.000000,-0.786621,0.000000,0.000000,0.617436,-0.075719,-0.718150,0.000000,0.000000,0.000000,3.808988
1.059000,1.525836,0.048421,0.000000,-0.787795,0.000000,0.000000,0.615937,-0.075714,-0.723022,0.000000,0.000000,0.000000,3.808962
1.059500,1.525760,0.047696,0.000000,-0.788967,0.000000,0.000000,0.614436,-0.075709,-0.727892,0.000000,0.000000,0.000000,3.808935
1.060000,1.525684,0.046965,0.000000,-0.790136,0.000000,0.000000,0.612932,-0.075704,-0.732762,0.000000,0.000000,0.000000,3.808909
1.060500,1.525609,0.046230,0.000000,-0.791301,0.000000,0.000000,0.611426,-0.075699,-0.737632,0.000000,0.000000,0.000000,3.808882
1.061000,1.525533,0.045490,0.000000,-0.792464,0.000000,0.000000,0.609918,-0.075693,-0.742501,0.000000,0.000000,0.000000,3.808856
1.061500,1.525457,0.044745,0.000000,-0.793625,0.000000,0.000000,0.608408,-0.075688,-0.747370,0.000000,0.000000,0.000000,3.808829
1.062000,1.525382,0.043995,0.000000,-0.794782,0.000000,0.000000,0.606895,-0.075683,-0.752238,0.000000,0.000000,0.000000,3.808803
1.062500,1.525306,0.043241,0.000000,-0.795936,0.000000,0.000000,0.605381,-0.075678,-0.757106,0.000000,0.000000,0.000000,3.808777
1.063000,1.525230,0.042481,0.000000,-0.797088,0.000000,0.000000,0.603864,-0.075673,-0.761973,0.000000,0.000000,0.000000,3.808750
1.063500,1.525154,0.041717,0.000000,-0.798236,0.000000,0.000000,0.602345,-0.075667,-0.766840,0.000000,0.000000,0.000000,3.808724
1.064000,1.525079,0.040947,0.000000,-0.799382,0.000000,0.000000,0.600824,-0.075662,-0.771706,0.000000,0.000000,0.000000,3.808697
1.064500,1.525003,0.040173,0.000000,-0.800524,0.000000,0.000000,0.599300,-0.075657,-0.776572,0.000000,0.000000,0.000000,3.808671
1.065000,1.524928,0.039394,0.000000,-0.801664,0.000000,0.000000,0.597775,-0.075651,-0.781437,0.000000,0.000000,0.000000,3.808644
1.065500,1.524852,0.038610,0.000000,-0.802801,0.000000,0.000000,0.596247,-0.075646,-0.786302,0.000000,0.000000,0.000000,3.808618
1.066000,1.524776,0.037822,0.000000,-0.803935,0.000000,0.000000,0.594717,-0.075640,-0.791166,0.000000,0.000000,0.000000,3.808591
1.066500,1.524701,0.037028,0.000000,-0.805066,0.000000,0.000000,0.593185,-0.075635,-0.796030,0.000000,0.000000,0.000000,3.808565
1.067000,1.524625,0.036230,0.000000,-0.806194,0.000000,0.000000,0.591651,-0.075629,-0.800893,0.000000,0.000000,0.000000,3.808538
1.067500,1.524549,0.035426,0.000000,-0.807319,0.000000,0.000000,0.590115,-0.075624,-0.805756,0.000000,0.000000,0.000000,3.808512
1.068000,1.524474,0.034618,0.000000,-0.808442,0.000000,0.000000,0.588576,-0.075618,-0.810618,0.000000,0.000000,0.000000,3.808486
1.068500,1.524398,0.033805,0.000000,-0.809561,0.000000,0.000000,0.587036,-0.075613,-0.815480,0.000000,0.000000,0.000000,3.808459
1.069000,1.524322,0.032987,0.000000,-0.810677,0.000000,0.000000,0.585493,-0.075607,-0.820341,0.000000,0.000000,0.000000,3.808433
1.069500,1.524247,0.032164,0.000000,-0.811791,0.000000,0.000000,0.583948,-0.075601,-0.825202,0.000000,0.000000,0.000000,3.808406
1.070000,1.524171,0.031337,0.000000,-0.812901,0.000000,0.000000,0.582401,-0.075595,-0.830062,0.000000,0.000000,0.000000,3.808380
1.070500,1.524096,0.030504,0.000000,-0.814009,0.000000,0.000000,0.580852,-0.075590,-0.834922,0.000000,0.000000,0.000000,3.808353
1.071000,1.524020,0.029667,0.000000,-0.815113,0.000000,0.000000,0.579301,-0.075584,-0.839781,0.000000,0.000000,0.000000,3.808327
1.071500,1.523945,0.028825,0.000000,-0.816215,0.000000,0.000000,0.577748,-0.075578,-0.844639,0.000000,0.000000,0.000000,3.808300
1.072000,1.523869,0.027978,0.000000,-0.817314,0.000000,0.000000,0.576193,-0.075572,-0.849498,0.000000,0.000000,0.000000,3.808274
1.072500,1.523793,0.027126,0.000000,-0.818409,0.000000,0.000000,0.574636,-0.075566,-0.854355,0.000000,0.000000,0.000000,3.808248
1.073000,1.523718,0.026269,0.000000,-0.819502,0.000000,0.000000,0.573076,-0.075560,-0.859212,0.000000,0.000000,0.000000,3.808221
1.073500,1.523642,0.025407,0.000000,-0.820592,0.000000,0.000000,0.571515,-0.075554,-0.864068,0.000000,0.000000,0.000000,3.808195
1.074000,1.523567,0.024541,0.000000,-0.821678,0.000000,0.000000,0.569951,-0.075548,-0.868924,0.000000,0.000000,0.000000,3.808168
1.074500,1.523491,0.023669,0.000000,-0.822762,0.000000,0.000000,0.568386,-0.075542,-0.873780,0.000000,0.000000,0.000000,3.808142
1.075000,1.523416,0.022793,0.000000,-0.823843,0.000000,0.000000,0.566818,-0.075536,-0.878634,0.000000,0.000000,0.000000,3.808115
1.075500,1.523340,0.021912,0.000000,-0.824921,0.000000,0.000000,0.565248,-0.075530,-0.883489,0.000000,0.000000,0.000000,3.808089
1.076000,1.523265,0.021026,0.000000,-0.825995,0.000000,0.000000,0.563677,-0.075524,-0.888342,0.000000,0.000000,0.000000,3.808062
1.076500,1.523189,0.020135,0.000000,-0.827067,0.000000,0.000000,0.562103,-0.075518,-0.893195,0.000000,0.000000,0.000000,3.808036
1.077000,1.523113,0.020069,0.000000,-0.828133,0.000000,0.000000,0.560531,-0.075772,0.760676,0.000000,0.000000,0.000000,3.788642
1.077500,1.523038,0.020827,0.000000,-0.829194,0.000000,0.000000,0.558962,-0.075770,0.755733,0.000000,0.000000,0.000000,3.788616
1.078000,1.522962,0.021581,0.000000,-0.830251,0.000000,0.000000,0.557390,-0.075767,0.750790,0.000000,0.000000,0.000000,3.788589
1.078500,1.522886,0.022329,0.000000,-0.831305,0.000000,0.000000,0.555816,-0.075765,0.745848,0.000000,0.000000,0.000000,3.788563
1.079000,1.522810,0.023072,0.000000,-0.832357,0.000000,0.000000,0.554240,-0.075763,0.740907,0.000000,0.000000,0.000000,3.788537
1.079500,1.522735,0.023811,0.000000,-0.833405,0.000000,0.000000,0.552663,-0.075761,0.735965,0.000000,0.000000,0.000000,3.788510
1.080000,1.522659,0.024544,0.000000,-0.834450,0.000000,0.000000,0.551083,-0.075758,0.731025,0.000000,0.000000,0.000000,3.788484
1.080500,1.522583,0.025273,0.000000,-0.835493,0.000000,0.000000,0.549501,-0.075756,0.726084,0.000000,0.000000,0.000000,3.788458
1.081000,1.522507,0.025997,0.000000,-0.836532,0.000000,0.000000,0.547918,-0.075754,0.721145,0.000000,0.000000,0.000000,3.788431
1.081500,1.522432,0.026715,0.000000,-0.837569,0.000000,0.000000,0.546332,-0.075752,0.716205,0.000000,0.000000,0.000000,3.788405
1.082000,1.522356,0.027429,0.000000,-0.838602,0.000000,0.000000,0.544745,-0.075749,0.711266,0.000000,0.000000,0.000000,3.788379
1.082500,1.522280,0.028138,0.000000,-0.839632,0.000000,0.000000,0.543155,-0.075747,0.706328,0.000000,0.000000,0.000000,3.788352
1.083000,1.522204,0.028842,0.000000,-0.840660,0.000000,0.000000,0.541564,-0.075745,0.701390,0.000000,0.000000,0.000000,3.788326
1.083500,1.522129,0.029540,0.000000,-0.841684,0.000000,0.000000,0.539971,-0.075743,0.696453,0.000000,0.000000,0.000000,3.788300
1.084000,1.522053,0.030234,0.000000,-0.842705,0.000000,0.000000,0.538375,-0.075741,0.691516,0.000000,0.000000,0.000000,3.788274
1.084500,1.521977,0.030924,0.000000,-0.843723,0.000000,0.000000,0.536778,-0.075739,0.686579,0.000000,0.000000,0.000000,3.788247
1.085000,1.521901,0.031608,0.000000,-0.844739,0.000000,0.000000,0.535179,-0.075737,0.681643,0.000000,0.000000,0.000000,3.788221
1.085500,1.521826,0.032287,0.000000,-0.845751,0.000000,0.000000,0.533578,-0.075735,0.676707,0.000000,0.000000,0.000000,3.788195
1.086000,1.521750,0.032961,0.000000,-0.846760,0.000000,0.000000,0.531975,-0.075733,0.671772,0.000000,0.000000,0.000000,3.788168
1.086500,1.521674,0.033630,0.000000,-0.847766,0.000000,0.000000,0.530370,-0.075730,0.666837,0.000000,0.000000,0.000000,3.788142
1.087000,1.521598,0.034295,0.000000,-0.848769,0.000000,0.000000,0.528764,-0.075728,0.661903,0.000000,0.000000,0.000000,3.788116
1.087500,1.521523,0.034954,0.000000,-0.849769,0.000000,0.000000,0.527155,-0.075726,0.656969,0.000000,0.000000,0.000000,3.788089
1.088000,1.521447,0.035609,0.000000,-0.850766,0.000000,0.000000,0.525545,-0.075724,0.652035,0.000000,0.000000,0.000000,3.788063
1.088500,1.521371,0.036258,0.000000,-0.851760,0.000000,0.000000,0.523932,-0.075722,0.647102,0.000000,0.000000,0.000000,3.788037
1.089000,1.521295,0.036903,0.000000,-0.852751,0.000000,0.000000,0.522318,-0.075720,0.642170,0.000000,0.000000,0.000000,3.788011
1.089500,1.521220,0.037543,0.000000,-0.853738,0.000000,0.000000,0.520702,-0.075719,0.637237,0.000000,0.000000,0.000000,3.787984
1.090000,1.521144,0.038177,0.000000,-0.854723,0.000000,0.000000,0.519084,-0.075717,0.632305,0.000000,0.000000,0.000000,3.787958
1.090500,1.521068,0.038807,0.000000,-0.855705,0.000000,0.000000,0.517465,-0.075715,0.627374,0.000000,0.000000,0.000000,3.787932
1.091000,1.520993,0.039432,0.000000,-0.856683,0.000000,0.000000,0.515843,-0.075713,0.622443,0.000000,0.000000,0.000000,3.787905
1.091500,1.520917,0.040052,0.000000,-0.857659,0.000000,0.000000,0.514220,-0.075711,0.617512,0.000000,0.000000,0.000000,3.787879
1.092000,1.520841,0.040667,0.000000,-0.858631,0.000000,0.000000,0.512594,-0.075709,0.612582,0.000000,0.000000,0.000000,3.787853
1.092500,1.520765,0.041277,0.000000,-0.859600,0.000000,0.000000,0.510967,-0.075707,0.607652,0.000000,0.000000,0.000000,3.787826
1.093000,1.520690,0.041882,0.000000,-0.860566,0.000000,0.000000,0.509338,-0.075705,0.602723,0.000000,0.000000,0.000000,3.787800
1.093500,1.520614,0.042483,0.000000,-0.861529,0.000000,0.000000,0.507708,-0.075703,0.597794,0.000000,0.000000,0.000000,3.787774
1.094000,1.520538,0.043078,0.000000,-0.862489,0.000000,0.000000,0.506075,-0.075702,0.592865,0.000000,0.000000,0.000000,3.787747
1.094500,1.520463,0.043668,0.000000,-0.863446,0.000000,0.000000,0.504441,-0.075700,0.587937,0.000000,0.000000,0.000000,3.787721
1.095000,1.520387,0.044254,0.000000,-0.864400,0.000000,0.000000,0.502805,-0.075698,0.583009,0.000000,0.000000,0.000000,3.787695
1.095500,1.520311,0.044834,0.000000,-0.865351,0.000000,0.000000,0.501167,-0.075696,0.578081,0.000000,0.000000,0.000000,3.787669
1.096000,1.520236,0.045410,0.000000,-0.866298,0.000000,0.000000,0.499527,-0.075694,0.573154,0.000000,0.000000,0.000000,3.787642
1.096500,1.520160,0.045981,0.000000,-0.867243,0.000000,0.000000,0.497885,-0.075693,0.568227,0.000000,0.000000,0.000000,3.787616
1.097000,1.520084,0.046547,0.000000,-0.868184,0.000000,0.000000,0.496242,-0.075691,0.563301,0.000000,0.000000,0.000000,3.787590
1.097500,1.520009,0.047107,0.000000,-0.869122,0.000000,0.000000,0.494597,-0.075689,0.558375,0.000000,0.000000,0.000000,3.787563
1.098000,1.519933,0.047663,0.000000,-0.870058,0.000000,0.000000,0.492950,-0.075687,0.553449,0.000000,0.000000,0.000000,3.787537
1.098500,1.519857,0.048214,0.000000,-0.870989,0.000000,0.000000,0.491302,-0.075686,0.548524,0.000000,0.000000,0.000000,3.787511
1.099000,1.519781,0.048760,0.000000,-0.871918,0.000000,0.000000,0.489651,-0.075684,0.543599,0.000000,0.000000,0.000000,3.787484
1.099500,1.519706,0.049301,0.000000,-0.872844,0.000000,0.000000,0.487999,-0.075682,0.538674,0.000000,0.000000,0.000000,3.787458
1.100000,1.519630,0.049838,0.000000,-0.873767,0.000000,0.000000,0.486345,-0.075681,0.533750,0.000000,0.000000,0.000000,3.787432
1.100500,1.519554,0.050369,0.000000,-0.874686,0.000000,0.000000,0.484690,-0.075679,0.528826,0.000000,0.000000,0.000000,3.787406
1.101000,1.519479,0.050895,0.000000,-0.875602,0.000000,0.000000,0.483033,-0.075678,0.523903,0.000000,0.000000,0.000000,3.787379
1.101500,1.519403,0.051417,0.000000,-0.876515,0.000000,0.000000,0.481374,-0.075676,0.518979,0.000000,0.000000,0.000000,3.787353
1.102000,1.519327,0.051933,0.000000,-0.877425,0.000000,0.000000,0.479713,-0.075674,0.514056,0.000000,0.000000,0.000000,3.787327
1.102500,1.519252,0.052445,0.000000,-0.878332,0.000000,0.000000,0.478051,-0.075673,0.509134,0.000000,0.000000,0.000000,3.787300
1.103000,1.519176,0.052952,0.000000,-0.879236,0.000000,0.000000,0.476387,-0.075671,0.504212,0.000000,0.000000,0.000000,3.787274
1.103500,1.519100,0.053453,0.000000,-0.880136,0.000000,0.000000,0.474721,-0.075670,0.499290,0.000000,0.000000,0.000000,3.787248
1.104000,1.519025,0.053950,0.000000,-0.881034,0.000000,0.000000,0.473053,-0.075668,0.494368,0.000000,0.000000,0.000000,3.787221
1.104500,1.518949,0.054442,0.000000,-0.881928,0.000000,0.000000,0.471384,-0.075667,0.489447,0.000000,0.000000,0.000000,3.787195
1.105000,1.518873,0.054929,0.000000,-0.882819,0.000000,0.000000,0.469713,-0.075665,0.484526,0.000000,0.000000,0.000000,3.787169
1.105500,1.518798,0.055411,0.000000,-0.883707,0.000000,0.000000,0.468041,-0.075664,0.479605,0.000000,0.000000,0.000000,3.787143
1.106000,1.518722,0.055888,0.000000,-0.884592,0.000000,0.000000,0.466366,-0.075662,0.474685,0.000000,0.000000,0.000000,3.787116
1.106500,1.518646,0.056360,0.000000,-0.885473,0.000000,0.000000,0.464691,-0.075661,0.469765,0.000000,0.000000,0.000000,3.787090
1.107000,1.518571,0.056828,0.000000,-0.886351,0.000000,0.000000,0.463013,-0.075659,0.464845,0.000000,0.000000,0.000000,3.787064
1.107500,1.518495,0.057290,0.000000,-0.887227,0.000000,0.000000,0.461334,-0.075658,0.459926,0.000000,0.000000,0.000000,3.787037
1.108000,1.518419,0.057748,0.000000,-0.888099,0.000000,0.000000,0.459653,-0.075656,0.455007,0.000000,0.000000,0.000000,3.787011
1.108500,1.518344,0.058200,0.000000,-0.888967,0.000000,0.000000,0.457971,-0.075655,0.450088,0.000000,0.000000,0.000000,3.786985
1.109000,1.518268,0.058648,0.000000,-0.889833,0.000000,0.000000,0.456287,-0.075654,0.445169,0.000000,0.000000,0.000000,3.786958
1.109500,1.518192,0.059090,0.000000,-0.890695,0.000000,0.000000,0.454601,-0.075652,0.440251,0.000000,0.000000,0.000000,3.786932
1.110000,1.518117,0.059528,0.000000,-0.891554,0.000000,0.000000,0.452914,-0.075651,0.435333,0.000000,0.000000,0.000000,3.786906
1.110500,1.518041,0.059961,0.000000,-0.892410,0.000000,0.000000,0.451225,-0.075650,0.430415,0.000000,0.000000,0.000000,3.786880
1.111000,1.517965,0.060389,0.000000,-0.893263,0.000000,0.000000,0.449534,-0.075648,0.425498,0.000000,0.000000,0.000000,3.786853
