t,x,y,E
66420.0,-1.2048085019442168e8,-9.927301001818292e8,-3.3371499934867045e34
66480.0,-1.0507987225911541e8,-9.944777288269668e8,-3.337149993576326e34
66540.0,-8.965365071606296e7,-9.959864496674318e8,-3.337149993666092e34
66600.0,-7.420589138209109e7,-9.972558999376067e8,-3.337149993755981e34
66660.0,-5.8740305257994264e7,-9.982857743506492e8,-3.3371499938459733e34
66720.0,-4.326060763708234e7,-9.990758251721404e8,-3.337149993936045e34
66780.0,-2.7770517212687504e7,-9.996258622799065e8,-3.337149994026177e34
66840.0,-1.2273755184844848e7,-9.999357532100031e8,-3.337149994116347e34
66900.0,3225955.633638908,-1.0000054231888479e9,-3.3371499942065324e34
66960.0,1.8724891711513765e7,-9.998348551514949e8,-3.3371499942967093e34
67020.0,3.421932969359703e7,-9.994240897460454e8,-3.337149994386861e34
67080.0,4.9705547295251295e7,-9.987732253241948e8,-3.337149994476963e34
67140.0,6.51798241966148e7,-9.978824179179167e8,-3.337149994566994e34
67200.0,8.063844293636957e7,-9.967518812022885e8,-3.337149994656933e34
67260.0,9.607768980483231e7,-9.9538188644447e8,-3.337149994746759e34
67320.0,1.114938557361537e8,-9.937727624388443e8,-3.337149994836448e34
67380.0,1.268832371994116e8,-9.919248954283369e8,-3.33714999492598e34
67440.0,1.42242137088384e8,-9.898387290119327e8,-3.3371499950153336e34
67500.0,1.575668656097881e8,-9.875147640384122e8,-3.337149995104487e34
67560.0,1.7285374116977173e8,-9.849535584863307e8,-3.337149995193418e34
67620.0,1.8809909125844455e8,-9.821557273302721e8,-3.337149995282107e34
67680.0,2.0329925333223584e8,-9.791219423934056e8,-3.337149995370532e34
67740.0,2.184505756938674e8,-9.758529321863837e8,-3.3371499954586698e34
67800.0,2.3354941836972958e8,-9.723494817326182e8,-3.3371499955465016e34
67860.0,2.4859215398445004e8,-9.686124323799751e8,-3.337149995634005e34
67920.0,2.635751686324444e8,-9.646426815989352e8,-3.337149995721161e34
67980.0,2.784948627462398e8,-9.604411827672685e8,-3.3371499958079455e34
68040.0,2.933476519613625e8,-9.560089449412718e8,-3.337149995894339e34
68100.0,3.081299679775814e8,-9.513470326136261e8,-3.3371499959803225e34
68160.0,3.2283825941630054e8,-9.464565654579321e8,-3.3371499960658743e34
68220.0,3.374689926738947e8,-9.413387180599828e8,-3.337149996150973e34
68280.0,3.520186527707824e8,-9.359947196358392e8,-3.3371499962355986e34
68340.0,3.664837441960327e8,-9.304258537367766e8,-3.3371499963197306e34
68400.0,3.8086079174730223e8,-9.246334579411705e8,-3.3371499964033497e34
68460.0,3.951463413659008e8,-9.186189235333982e8,-3.3371499964864324e34
68520.0,4.093369609667847e8,-9.123836951698315e8,-3.337149996568963e34
68580.0,4.234292412632781e8,-9.05929270532001e8,-3.337149996650921e34
68640.0,4.374197965863241e8,-8.992571999670147e8,-3.3371499967322855e34
68700.0,4.513052656980683e8,-8.923690861153175e8,-3.3371499968130366e34
68760.0,4.6508231259958e8,-8.852665835258809e8,-3.3371499968931554e34
68820.0,4.787476273325152e8,-8.779513982589152e8,-3.3371499969726236e34
68880.0,4.9229792677453053e8,-8.704252874761983e8,-3.3371499970514207e34
68940.0,5.057299554282551e8,-8.626900590191216e8,-3.3371499971295283e34
69000.0,5.1904048620363134e8,-8.54747570974552e8,-3.3371499972069276e34
69060.0,5.322263211934365e8,-8.465997312286149e8,-3.3371499972836e34
69120.0,5.452842924417982e8,-8.38248497008506e8,-3.3371499973595274e34
69180.0,5.582112627055191e8,-8.296958744124408e8,-3.337149997434692e34
69240.0,5.710041262080275e8,-8.209439179278555e8,-3.3371499975090733e34
69300.0,5.836598093857727e8,-8.119947299379734e8,-3.3371499975826565e34
69360.0,5.961752716268854e8,-8.028504602168571e8,-3.337149997655421e34
69420.0,6.085475060019251e8,-7.935133054130664e8,-3.3371499977273536e34
69480.0,6.207735399865391e8,-7.839855085220466e8,-3.3371499977984317e34
69540.0,6.328504361758595e8,-7.742693583473732e8,-3.3371499978686423e34
69600.0,6.447752929904647e8,-7.643671889509832e8,-3.3371499979379675e34
69660.0,6.565452453737384e8,-7.54281379092523e8,-3.33714999800639e34
69720.0,6.681574654804549e8,-7.440143516579512e8,-3.3371499980738937e34
69780.0,6.796091633564274e8,-7.335685730775298e8,-3.3371499981404625e34
69840.0,6.908975876090553e8,-7.229465527333449e8,-3.3371499982060794e34
69900.0,7.020200260686078e8,-7.121508423565007e8,-3.33714999827073e34
69960.0,7.129738064400866e8,-7.011840354141291e8,-3.337149998334397e34
70020.0,7.237562969455092e8,-6.900487664863635e8,-3.3371499983970664e34
70080.0,7.343649069564592e8,-6.787477106334265e8,-3.3371499984587237e34
70140.0,7.447970876167505e8,-6.672835827529837e8,-3.337149998519352e34
70200.0,7.550503324550565e8,-6.556591369279164e8,-3.3371499985789393e34
70260.0,7.651221779873565e8,-6.438771657646724e8,-3.3371499986374703e34
70320.0,7.75010204309053e8,-6.319404997223518e8,-3.3371499986949287e34
70380.0,7.84712035676619e8,-6.1985200643269e8,-3.337149998751304e34
70440.0,7.94225341078636e8,-6.076145900111014e8,-3.337149998806582e34
70500.0,8.035478347960817e8,-5.952311903589483e8,-3.3371499988607497e34
70560.0,8.12677276951736e8,-5.827047824572049e8,-3.337149998913792e34
70620.0,8.216114740485721e8,-5.700383756516829e8,-3.337149998965698e34
70680.0,8.303482794970019e8,-5.572350129299933e8,-3.337149999016455e34
70740.0,8.388855941308501e8,-5.442977701904176e8,-3.3371499990660495e34
70800.0,8.472213667119318e8,-5.3122975550286317e8,-3.337149999114469e34
70860.0,8.553535944231135e8,-5.1803410836208045e8,-3.337149999161704e34
70920.0,8.632803233497365e8,-5.047139989333234e8,-3.337149999207742e34
70980.0,8.709996489492894e8,-4.912726272906321e8,-3.337149999252573e34
71040.0,8.785097165092151e8,-4.777132226479226e8,-3.337149999296187e34
71100.0,8.85808721592741e8,-4.64039042583067e8,-3.3371499993385693e34
71160.0,8.92894910472628e8,-4.5025337225515234e8,-3.3371499993797134e34
71220.0,8.997665805527313e8,-4.3635952361510473e8,-3.337149999419608e34
71280.0,9.064220807772723e8,-4.223608346098698e8,-3.3371499994582453e34
71340.0,9.128598120277238e8,-4.082606683803398e8,-3.337149999495614e34
71400.0,9.19078227507211e8,-3.9406241245322126e8,-3.337149999531706e34
71460.0,9.25075833112338e8,-3.7976947792703646e8,-3.3371499995665115e34
71520.0,9.308511877923485e8,-3.6538529865245545e8,-3.3371499996000247e34
71580.0,9.364029038955357e8,-3.5091333040715504e8,-3.337149999632237e34
71640.0,9.417296475028158e8,-3.3635705006540334e8,-3.3371499996631374e34
71700.0,9.468301387483873e8,-3.217199547625699e8,-3.3371499996927214e34
71760.0,9.517031521273972e8,-3.0700556105476195e8,-3.337149999720981e34
71820.0,9.563475167905401e8,-2.9221740407378906e8,-3.33714999974791e34
71880.0,9.607621168255204e8,-2.773590366776596e8,-3.337149999773501e34
71940.0,9.649458915253083e8,-2.6243402859681275e8,-3.3371499997977484e34
72000.0,9.68897835643126e8,-2.474459655762925e8,-3.3371499998206473e34
72060.0,9.726169996341026e8,-2.3239844851406848e8,-3.337149999842189e34
72120.0,9.761024898835382e8,-2.172950925957122e8,-3.337149999862373e34
72180.0,9.793534689217252e8,-2.021395264256363e8,-3.337149999881192e34
72240.0,9.823691556252706e8,-1.869353911551054e8,-3.3371499998986396e34
72300.0,9.851488254048759e8,-1.7168633960722938e8,-3.3371499999147155e34
72360.0,9.87691810379525e8,-1.5639603539914817e8,-3.337149999929414e34
72420.0,9.899974995370406e8,-1.4106815206162035e8,-3.3371499999427283e34
72480.0,9.920653388809699e8,-1.2570637215622686e8,-3.337149999954659e34
72540.0,9.938948315637635e8,-1.1031438639040214e8,-3.337149999965204e34
72600.0,9.954855380062168e8,-9.489589273050578e7,-3.3371499999743585e34
72660.0,9.968370760031437e8,-7.945459551314786e7,-3.3371499999821218e34
72720.0,9.979491208152581e8,-6.3994204554981925e7,-3.337149999988493e34
72780.0,9.988214052472407e8,-4.851843426117957e7,-3.3371499999934647e34
72840.0,9.994537197119716e8,-3.3031002732801244e7,-3.337149999997043e34
72900.0,9.998459122809156e8,-1.7535630873277992e7,-3.337149999999222e34
72960.0,9.999978887206446e8,-2036041.494218965,-3.3371500000000054e34
73020.0,9.999096125154914e8,1.3464041579240033e7,-3.3371499999993898e34
73080.0,9.995811048763275e8,2.896089440333184e7,-3.3371499999973745e34
73140.0,9.990124447354639e8,4.445079381058174e7,-3.337149999993964e34
73200.0,9.982037687276748e8,5.993001830454455e7,-3.337149999989156e34
73260.0,9.971552711573514e8,7.539484895413962e7,-3.3371499999829523e34
73320.0,9.958672039517895e8,9.084157028736876e7,-3.337149999975355e34
73380.0,9.943398766006272e8,1.06266471184202e8,-3.337149999966365e34
73440.0,9.925736560814427e8,1.2166584576841636e8,-3.3371499999559864e34
73500.0,9.905689667715333e8,1.3703599429817316e8,-3.3371499999442192e34
73560.0,9.883262903458948e8,1.523732240551196e8,-3.3371499999310676e34
73620.0,9.858461656614279e8,1.6767385023180073e8,-3.337149999916535e34
73680.0,9.831291886273971e8,1.8293419681716835e8,-3.337149999900624e34
73740.0,9.801760120621758e8,1.9815059747997373e8,-3.3371499998833394e34
73800.0,9.769873455363096e8,2.1331939644983178e8,-3.337149999864684e34
73860.0,9.735639552019379e8,2.2843694939574474e8,-3.3371499998446635e34
73920.0,9.699066636086133e8,2.4349962430187383e8,-3.337149999823281e34
73980.0,9.660163495055637e8,2.585038023403485e8,-3.337149999800544e34
74040.0,9.618939476304458e8,2.734458787409032e8,-3.3371499997764586e34
74100.0,9.575404484846381e8,2.883222636571323e8,-3.3371499997510274e34
74160.0,9.529568980951304e8,3.031293830291554e8,-3.3371499997242575e34
74220.0,9.481443977630664e8,3.178636794424843e8,-3.337149999696157e34
74280.0,9.431041037989984e8,3.325216129828871e8,-3.3371499996667304e34
74340.0,9.378372272449199e8,3.4709966208704114e8,-3.3371499996359866e34
74400.0,9.323450335831424e8,3.6159432438877285e8,-3.3371499996039317e34
74460.0,9.266288424320854e8,3.760021175606791e8,-3.3371499995705726e34
74520.0,9.206900272290547e8,3.903195801509284e8,-3.33714999953592e34
74580.0,9.145300149000844e8,4.0454327241504073e8,-3.337149999499981e34
74640.0,9.081502855169219e8,4.186697771424456e8,-3.337149999462764e34
74700.0,9.015523719412392e8,4.326957004776201e8,-3.337149999424276e34
74760.0,8.947378594561558e8,4.466176727356087e8,-3.33714999938453e34
74820.0,8.877083853851613e8,4.604323492117295e8,-3.3371499993435347e34
74880.0,8.804656386985316e8,4.74136410985272e8,-3.337149999301297e34
74940.0,8.73011359607331e8,4.8772656571699226e8,-3.3371499992578316e34
75000.0,8.65347339145099e8,5.0119954844021535e8,-3.3371499992131443e34
75060.0,8.574754187373233e8,5.1455212234535336e8,-3.337149999167249e34
75120.0,8.493974897588013e8,5.2778107955765116e8,-3.3371499991201557e34
75180.0,8.41115493078998e8,5.408832419079725e8,-3.3371499990718764e34
75240.0,8.326314185955079e8,5.538554616964413e8,-3.337149999022421e34
75300.0,8.239473047557364e8,5.666946224487553e8,-3.337149998971803e34
75360.0,8.150652380669122e8,5.793976396649882e8,-3.337149998920034e34
75420.0,8.059873525945513e8,5.919614615607027e8,-3.3371499988671254e34
75480.0,7.967158294494926e8,6.04383069800195e8,-3.3371499988130926e34
75540.0,7.872528962636278e8,6.166594802216942e8,-3.3371499987579456e34
75600.0,7.776008266544535e8,6.287877435543432e8,-3.337149998701701e34
75660.0,7.677619396785728e8,6.407649461267883e8,-3.337149998644369e34
75720.0,7.577385992742786e8,6.525882105672072e8,-3.337149998585965e34
75780.0,7.475332136933538e8,6.642546964946076e8,-3.3371499985265035e34
75840.0,7.371482349222226e8,6.757616012012289e8,-3.337149998465998e34
75900.0,7.265861580925959e8,6.871061603258852e8,-3.337149998404463e34
75960.0,7.158495208817489e8,6.982856485180858e8,-3.3371499983419134e34
76020.0,7.049409029025778e8,7.09297380092775e8,-3.337149998278364e34
76080.0,6.938629250835818e8,7.201387096755327e8,-3.33714999821383e34
76140.0,6.826182490389197e8,7.308070328380822e8,-3.3371499981483263e34
76200.0,6.712095764286915e8,7.412997867239509e8,-3.3371499980818687e34
76260.0,6.596396483096014e8,7.516144506641349e8,-3.337149998014478e34
76320.0,6.479112444761564e8,7.617485467826195e8,-3.3371499979461657e34
76380.0,6.360271827925594e8,7.716996405916091e8,-3.3371499978769466e34
76440.0,6.239903185154592e8,7.814653415763248e8,-3.3371499978068425e34
76500.0,6.118035436077179e8,7.910433037692285e8,-3.3371499977358645e34
76560.0,5.994697860433627e8,8.004312263135356e8,-3.337149997664033e34
76620.0,5.869920091038891e8,8.096268540158819e8,-3.337149997591365e34
76680.0,5.743732106660839e8,8.186279778880106e8,-3.3371499975178784e34
76740.0,5.616164224815408e8,8.274324356773506e8,-3.3371499974435897e34
76800.0,5.487247094480401e8,8.360381123863578e8,-3.337149997368519e34
76860.0,5.357011688729701e8,8.44442940780495e8,-3.337149997292681e34
76920.0,5.225489297289652e8,8.526449018847297e8,-3.3371499972160966e34
76980.0,5.0927115190194184e8,8.60642025468428e8,-3.337149997138783e34
77040.0,4.958710254317112e8,8.684323905185306e8,-3.3371499970607575e34
77100.0,4.82351769745353e8,8.760141257008966e8,-3.337149996982041e34
77160.0,4.6871663288353395e8,8.833854098097043e8,-3.3371499969026527e34
77220.0,4.549688907199574e8,8.90544472204801e8,-3.33714999682261e34
77280.0,4.4111184617413145e8,8.974895932368971e8,-3.3371499967419327e34
77340.0,4.2714882841764545e8,9.042191046605031e8,-3.33714999666064e34
77400.0,4.130831920741455e8,9.107313900345093e8,-3.337149996578753e34
77460.0,3.989183164132014e8,9.170248851103127e8,-3.337149996496289e34
77520.0,3.846576045382591e8,9.230980782073991e8,-3.3371499964132703e34
77580.0,3.7030448256887376e8,9.289495105762882e8,-3.337149996329713e34
77640.0,3.5586239881742024e8,9.345777767487563e8,-3.337149996245643e34
77700.0,3.413348229604789e8,9.399815248752527e8,-3.3371499961610747e34
77760.0,3.2672524520509624e8,9.451594570494281e8,-3.3371499960760325e34
77820.0,3.1203717545012033e8,9.501103296196973e8,-3.337149995990534e34
77880.0,2.972741424428133e8,9.548329534877629e8,-3.3371499959046013e34
77940.0,2.8243969293094337e8,9.593261943940269e8,-3.3371499958182554e34
78000.0,2.6753739081056052e8,9.635889731898226e8,-3.3371499957315155e34
78060.0,2.525708162696602e8,9.676202660964017e8,-3.337149995644403e34
78120.0,2.3754356492794156e8,9.714191049506148e8,-3.3371499955569383e34
78180.0,2.224592469728667e8,9.749845774372257e8,-3.3371499954691457e34
78240.0,2.0732148629222882e8,9.78315827307805e8,-3.337149995381044e34
78300.0,1.9213391960343742e8,9.814120545861497e8,-3.337149995292652e34
78360.0,1.769001955797304e8,9.842725157601808e8,-3.337149995203995e34
78420.0,1.616239739735225e8,9.868965239602722e8,-3.337149995115091e34
78480.0,1.4630892473710158e8,9.892834491239681e8,-3.3371499950259636e34
78540.0,1.309587271408831e8,9.914327181470512e8,-3.337149994936634e34
78600.0,1.1557706888943559e8,9.933438150209236e8,-3.3371499948471214e34
78660.0,1.0016764523548907e8,9.950162809562694e8,-3.33714999475745e34
78720.0,8.473415809213953e7,9.964497144929683e8,-3.3371499946676397e34
78780.0,6.928031514346275e7,9.976437715962353e8,-3.3371499945777137e34
78840.0,5.380982895375123e7,9.985981657389623e8,-3.3371499944876936e34
78900.0,3.832641607558828e7,9.993126679702437e8,-3.337149994397599e34
78960.0,2.2833796156973504e7,9.997871069700683e8,-3.337149994307453e34
79020.0,7335691.0477142995,1.0000213690901659e9,-3.337149994217275e34
79080.0,-8164176.094701957,1.0000153983809977e9,-3.3371499941270906e34
79140.0,-2.3662081699540228e7,9.997691966048865e8,-3.3371499940369183e34
79200.0,-3.915430267733975e7,9.992828232352816e8,-3.337149993946781e34
79260.0,-5.4637117314310685e7,9.985563954421594e8,-3.3371499938566996e34
79320.0,-7.010680616639067e7,9.975900880635653e8,-3.3371499937666975e34
79380.0,-8.555965295274645e7,9.963841335633008e8,-3.3371499936767945e34
79440.0,-1.0099194544850601e8,9.949388219747702e8,-3.3371499935870133e34
79500.0,-1.1639997637650679e8,9.932545008309964e8,-3.3371499934973755e34
79560.0,-1.3178004429784577e8,9.913315750808268e8,-3.337149993407902e34
79620.0,-1.471284545010175e8,9.891705069913468e8,-3.3371499933186145e34
79680.0,-1.624415198894268e8,9.867718160365272e8,-3.3371499932295348e34
79740.0,-1.7771556186706242e8,9.841360787721292e8,-3.337149993140683e34
79800.0,-1.929469112221198e8,9.812639286969014e8,-3.3371499930520812e34
79860.0,-2.0813190900836e8,9.781560561000992e8,-3.3371499929637513e34
79920.0,-2.232669074239934e8,9.748132078953646e8,-3.3371499928757147e34
79980.0,-2.3834827068787757e8,9.712361874410076e8,-3.3371499927879916e34
80040.0,-2.533723759128182e8,9.674258543467302e8,-3.337149992700603e34
80100.0,-2.6833561397576398e8,9.63383124266843e8,-3.3371499926135703e34
80160.0,-2.8323439038468623e8,9.591089686800207e8,-3.3371499925269153e34
80220.0,-2.980651261419356e8,9.546044146556531e8,-3.3371499924406584e34
80280.0,-3.128242586038676e8,9.498705446068457e8,-3.337149992354819e34
80340.0,-3.2750824233653194e8,9.449084960301299e8,-3.3371499922694186e34
80400.0,-3.4211354996721935e8,9.397194612319462e8,-3.3371499921844764e34
80460.0,-3.566366730316615e8,9.343046870419666e8,-3.337149992100016e34
80520.0,-3.710741228166814e8,9.286654745133235e8,-3.3371499920160544e34
80580.0,-3.854224311980911e8,9.2280317860982e8,-3.3371499919326143e34
80640.0,-3.996781514736364e8,9.16719207880194e8,-3.337149991849714e34
80700.0,-4.138378591907882e8,9.104150241195176e8,-3.3371499917673757e34
80760.0,-4.2789815296918184e8,9.038921420178111e8,-3.337149991685615e34
80820.0,-4.418556553175073e8,8.971521287959567e8,-3.3371499916044545e34
80880.0,-4.557070134446544e8,8.901966038290011e8,-3.3371499915239138e34
80940.0,-4.694489000649174e8,8.830272382569348e8,-3.337149991444012e34
81000.0,-4.830780141970673e8,8.756457545830448e8,-3.3371499913647686e34
81060.0,-4.96591081957099e8,8.680539262599354e8,-3.3371499912862002e34
81120.0,-5.099848573444631e8,8.602535772633173e8,-3.3371499912083296e34
81180.0,-5.2325612302159446e8,8.52246581653668e8,-3.3371499911311706e34
81240.0,-5.3640169108655006e8,8.440348631258681e8,-3.3371499910547476e34
81300.0,-5.494184038385707e8,8.356203945469222e8,-3.337149990979074e34
81360.0,-5.623031345363832e8,8.270051974818764e8,-3.337149990904169e34
81420.0,-5.750527881490605e8,8.181913417080448e8,-3.3371499908300533e34
81480.0,-5.876643020992614e8,8.091809447176634e8,-3.3371499907567427e34
81540.0,-6.001346469986688e8,7.999761712090901e8,-3.337149990684255e34
81600.0,-6.124608273754523e8,7.905792325666732e8,-3.337149990612608e34
81660.0,-6.246398823935803e8,7.809923863294134e8,-3.337149990541818e34
81720.0,-6.366688865638084e8,7.712179356485481e8,-3.337149990471902e34
81780.0,-6.485449504461739e8,7.612582287341866e8,-3.337149990402878e34
81840.0,-6.602652213438278e8,7.511156582911305e8,-3.337149990334762e34
81900.0,-6.718268839880389e8,7.407926609440143e8,-3.337149990267569e34
81960.0,-6.832271612142041e8,7.30291716651905e8,-3.3371499902013186e34
82020.0,-6.944633146287041e8,7.196153481125004e8,-3.3371499901360227e34
82080.0,-7.055326452664436e8,7.08766120156071e8,-3.337149990071699e34
82140.0,-7.164324942389197e8,6.977466391292872e8,-3.3371499900083625e34
82200.0,-7.271602433726616e8,6.865595522690865e8,-3.3371499899460286e34
82260.0,-7.377133158378892e8,6.752075470667232e8,-3.3371499898847135e34
82320.0,-7.480891767672403e8,6.636933506221604e8,-3.337149989824431e34
82380.0,-7.582853338644172e8,6.520197289889548e8,-3.337149989765195e34
82440.0,-7.682993380026077e8,6.401894865097933e8,-3.33714998970702e34
82500.0,-7.78128783812536e8,6.282054651428416e8,-3.337149989649919e34
82560.0,-7.877713102600033e8,6.16070543779065e8,-3.337149989593909e34
82620.0,-7.972246012127798e8,6.037876375506871e8,-3.3371499895389984e34
82680.0,-8.064863859967109e8,5.913596971309507e8,-3.337149989485206e34
82740.0,-8.155544399409065e8,5.787897080253508e8,-3.3371499894325404e34
82800.0,-8.244265849118806e8,5.660806898545088e8,-3.3371499893810164e34
82860.0,-8.331006898365139e8,5.532356956288596e8,-3.3371499893306443e34
82920.0,-8.415746712137147e8,5.40257811015328e8,-3.337149989281439e34
82980.0,-8.49846493614655e8,5.2715015359616745e8,-3.3371499892334106e34
83040.0,-8.579141701714611e8,5.139158721201412e8,-3.337149989186569e34
83100.0,-8.65775763054243e8,5.0055814574622554e8,-3.3371499891409306e34
83160.0,-8.734293839363471e8,4.8708018328001535e8,-3.3371499890965016e34
83220.0,-8.808731944477221e8,4.7348522240301645e8,-3.337149989053294e34
83280.0,-8.881054066162871e8,4.597765288950092e8,-3.3371499890113196e34
83340.0,-8.951242832971989e8,4.4595739584967065e8,-3.337149988970586e34
83400.0,-9.019281385899132e8,4.320311428836424e8,-3.337149988931105e34
83460.0,-9.085153382429421e8,4.1800111533923507e8,-3.3371499888928855e34
83520.0,-9.14884300046208e8,4.0387068348096037e8,-3.3371499888559363e34
83580.0,-9.210334942109032e8,3.896432416860832e8,-3.3371499888202662e34
83640.0,-9.269614437367612e8,3.753222076293888e8,-3.3371499887858847e34
83700.0,-9.32666724766654e8,3.6091102146236e8,-3.3371499887527987e34
83760.0,-9.381479669284284e8,3.464131449869618e8,-3.3371499887210177e34
83820.0,-9.434038536639014e8,3.318320608242313e8,-3.3371499886905497e34
83880.0,-9.484331225449345e8,3.1717127157787347e8,-3.3371499886613987e34
83940.0,-9.532345655765109e8,3.0243429899306154e8,-3.337149988633575e34
84000.0,-9.57807029486745e8,2.8762468311064595e8,-3.337149988607085e34
84060.0,-9.621494160037522e8,2.7274598141697335e8,-3.337149988581933e34
84120.0,-9.662606821193143e8,2.578017679895206e8,-3.3371499885581256e34
84180.0,-9.701398403392766e8,2.42795632638548e8,-3.3371499885356703e34
84240.0,-9.73785958920617e8,2.2773118004497817e8,-3.3371499885145723e34
84300.0,-9.771981620951309e8,2.1261202889470744e8,-3.337149988494835e34
84360.0,-9.803756302796766e8,1.9744181100955707e8,-3.3371499884764637e34
84420.0,-9.833176002729322e8,1.822241704750733e8,-3.337149988459463e34
84480.0,-9.860233654386173e8,1.6696276276538515e8,-3.337149988443836e34
84540.0,-9.88492275875134e8,1.5166125386532998e8,-3.3371499884295896e34
84600.0,-9.907237385715872e8,1.3632331939005762e8,-3.337149988416721e34
84660.0,-9.927172175501481e8,1.209526437023241e8,-3.3371499884052403e34
84720.0,-9.944722339947251e8,1.0555291902768673e8,-3.3371499883951477e34
84780.0,-9.959883663659116e8,9.012784456781295e7,-3.3371499883864436e34
84840.0,-9.972652505021839e8,7.468112561211558e7,-3.3371499883791336e34
84900.0,-9.983025797073244e8,5.921647264792763e7,-3.337149988373216e34
84960.0,-9.991001048240491e8,4.373760046943008e7,-3.337149988368696e34
85020.0,-9.996576342938225e8,2.8248227285546463e7,-3.3371499883655706e34
85080.0,-9.999750342028441e8,1.2752073827018227e7,-3.337149988363842e34
85140.0,-1.0000522283141972e9,-2747137.5471248524,-3.3371499883635124e34
85200.0,-9.998891980861506e8,-1.824568374348494e7,-3.33714998836458e34
85260.0,-9.99485982676611e8,-3.373984182839258e7,-3.337149988367046e34
85320.0,-9.988426789337221e8,-4.9225889921964824e7,-3.3371499883709077e34
85380.0,-9.979594413726164e8,-6.470010809191058e7,-3.337149988376166e34
85440.0,-9.968364821383206e8,-8.015877924686871e7,-3.3371499883828174e34
85500.0,-9.954740709548278e8,-9.559819002906473e7,-3.337149988390863e34
85560.0,-9.938725350603466e8,-1.1101463170607163e8,-3.3371499884002984e34
85620.0,-9.920322591287427e8,-1.2640440106146131e8,-3.3371499884111253e34
85680.0,-9.899536851771922e8,-1.4176380128413263e8,-3.3371499884233384e34
85740.0,-9.876373124600687e8,-1.5708914285610282e8,-3.3371499884369346e34
85800.0,-9.850836973490891e8,-1.7237674443854934e8,-3.3371499884519106e34
85860.0,-9.822934531997478e8,-1.876229337558895e8,-3.337149988468263e34
85920.0,-9.792672502040699e8,-2.0282404847768593e8,-3.337149988485988e34
85980.0,-9.760058152297205e8,-2.17976437098166e8,-3.337149988505081e34
86040.0,-9.725099316455072e8,-2.330764598131445e8,-3.337149988525538e34
86100.0,-9.687804391333178e8,-2.4812048939413914e8,-3.3371499885473536e34
86160.0,-9.648182334865386e8,-2.6310491205946884e8,-3.3371499885705227e34
86220.0,-9.606242663950019e8,-2.780261283421263e8,-3.3371499885950407e34
86280.0,-9.561995452165132e8,-2.928805539542162e8,-3.3371499886208994e34
86340.0,-9.51545132735014e8,-3.076646206477518e8,-3.337149988648095e34
86400.0,-9.466621469054375e8,-3.223747770716037e8,-3.33714998867662e34
