t,x1,x2,p1,p2,Ptot,E,Erel
1.94,8.664875721195617e-2,1.013351242788047,0.15214777806319973,-0.15214777806319973,0.0,5.001157447318465e-2,2.314894636912253e-4
1.95,8.813282549648589e-2,1.0118671745035173,0.14466587884274562,-0.14466587884274562,0.0,5.001046410825047e-2,2.0928216500765116e-4
1.96,8.954062813002264e-2,1.0104593718699806,0.136894647864606,-0.136894647864606,0.0,5.000937007230666e-2,1.8740144613144073e-4
1.97,9.086934950729936e-2,1.009130650492704,0.1288496275907372,-0.1288496275907372,0.0,5.0008301113264764e-2,1.660222652935525e-4
1.98,9.211633218556148e-2,1.007883667814442,0.12054690806168694,-0.12054690806168694,0.0,5.000726577852107e-2,1.4531557041966268e-4
1.99,9.327908219945248e-2,1.0067209178005512,0.11200309471651332,-0.11200309471651332,0.0,5.000627234661237e-2,1.2544693224564286e-4
2.0,9.435527404894459e-2,1.005644725951059,0.10323527518190669,-0.10323527518190669,0.0,5.000532876102036e-2,1.065752204054691e-4
2.0100000000000002,9.53427553503388e-2,1.0046572446496647,9.426098509693621e-2,-9.426098509693621e-2,0.0,5.000444256665521e-2,8.885133310251854e-5
2.02,9.623955114103235e-2,1.003760448858971,8.509817304177185e-2,-8.509817304177185e-2,0.0,5.000362084952707e-2,7.241699053972527e-5
2.0300000000000002,9.704386782944383e-2,1.0029561321705596,7.576516464052396e-2,-7.576516464052396e-2,0.0,5.000287018008613e-2,5.740360172090665e-5
2.04,9.775409678219642e-2,1.0022459032178068,6.6280625909995e-2,-6.6280625909995e-2,0.0,5.000219656068521e-2,4.393121370252488e-5
2.05,9.836881754138463e-2,1.0016311824586186,5.666352592764604e-2,-5.666352592764604e-2,0.0,5.000160537758501e-2,3.2107551698468074e-5
2.06,9.888680066549008e-2,1.0011131993345133,4.693309889344179e-2,-4.693309889344179e-2,0.0,5.000110135788552e-2,2.2027157708659447e-5
2.07,9.930701018826454e-2,1.000692989811739,3.710880566145067e-2,-3.710880566145067e-2,0.0,5.00006885317283e-2,1.377063456431402e-5
2.08,9.962860569066248e-2,1.000371394309341,2.7210294818136666e-2,-2.7210294818136666e-2,0.0,5.000037020007148e-2,7.404001427929728e-6
2.09,9.98509439816791e-2,1.0001490560183244,1.725736338518639e-2,-1.725736338518639e-2,0.0,5.0000148908295e-2,2.978165898337432e-6
2.1,9.997358038473236e-2,1.000026419615271,7.2699172254657215e-3,-7.2699172254657215e-3,0.0,5.0000026425847846e-2,5.285169552005077e-7
2.11,9.999626962701616e-2,1.0000037303729872,-2.7320687687058705e-3,2.7320687687058705e-3,0.0,5.000000373209955e-2,7.464198925610774e-8
2.12,9.991896633004592e-2,1.0000810336699573,-1.2728590625340071e-2,1.2728590625340071e-2,0.0,5.0000081008509493e-2,1.620170188149081e-6
2.13,9.97418251004156e-2,1.0002581748995876,-2.2699655300723605e-2,2.2699655300723605e-2,0.0,5.000025763717525e-2,5.152743503267212e-6
2.14,9.946520022058446e-2,1.0005347997794187,-3.2625320665505685e-2,3.2625320665505685e-2,0.0,5.0000532205774106e-2,1.0644115480407094e-5
2.15,9.908964494031215e-2,1.000910355059691,-4.248573538895676e-2,4.248573538895676e-2,0.0,5.000090251885569e-2,1.8050377112027696e-5
2.16,9.861591037015922e-2,1.0013840896298438,-5.226117864162993e-2,5.226117864162993e-2,0.0,5.000136561539654e-2,2.7312307929044885e-5
2.17,9.804494397926597e-2,1.001955056020737,-6.193209953701984e-2,6.193209953701984e-2,0.0,5.000191779247653e-2,3.835584952885378e-5
2.18,9.737788770041418e-2,1.0026221122995889,-7.147915623333571e-2,7.147915623333571e-2,0.0,5.000255463488792e-2,5.1092697756632744e-5
2.19,9.661607564616158e-2,1.0033839243538414,-8.08832546171849e-2,8.08832546171849e-2,0.0,5.000327105043879e-2,6.542100877401913e-5
2.2,9.576103144061666e-2,1.0042389685593862,-9.012558649179975e-2,9.012558649179975e-2,0.0,5.000406131067037e-2,8.122621340561617e-5
2.21,9.481446517219051e-2,1.0051855348278123,-9.9187667193431e-2,9.9187667193431e-2,0.0,5.000491909666187e-2,9.838193323563599e-5
2.22,9.377826997341998e-2,1.0062217300265828,-0.1080513725606754,0.1080513725606754,0.0,5.000583754955637e-2,1.1675099112568012e-4
2.23,9.265451823470261e-2,1.0073454817653003,-0.11669897518279844,0.11669897518279844,0.0,5.000680932540451e-2,1.3618650808844255e-4
2.24,9.144545745951584e-2,1.0085545425404872,-0.12511317985455586,0.12511317985455586,0.0,5.000782665388669e-2,1.5653307773214026e-4
2.25,9.015350576941004e-2,1.0098464942305931,-0.13327715816660415,0.13327715816660415,0.0,5.000888140044439e-2,1.77628008886099e-4
2.2600000000000002,8.878124706776543e-2,1.0112187529322378,-0.14117458216231923,0.14117458216231923,0.0,5.000996513132421e-2,1.993026264825167e-4
2.27,8.733142587198528e-2,1.012668574128018,-0.14878965699370966,0.14878965699370966,0.0,5.001106918101403e-2,2.2138362027884735e-4
2.2800000000000002,8.580694182446118e-2,1.014193058175542,-0.1561071525111127,0.1561071525111127,0.0,5.00121847215324e-2,2.4369443064622924e-4
2.29,8.421084389328815e-2,1.0157891561067152,-0.1631124337234935,0.1631124337234935,0.0,5.0013302833017415e-2,2.660566603465693e-4
2.3000000000000003,8.254632427432854e-2,1.0174536757256747,-0.1697914900684273,0.1697914900684273,0.0,5.001441457504967e-2,2.8829150099163265e-4
2.31,8.081671200682028e-2,1.0191832879931828,-0.17613096343322426,0.17613096343322426,0.0,5.001551105813991e-2,3.1022116279644186e-4
2.32,7.902546631529839e-2,1.0209745336847047,-0.18211817487115478,0.18211817487115478,0.0,5.001658351480914e-2,3.316702961811407e-4
2.33,7.717616969114591e-2,1.0228238303088573,-0.187741149959343,0.187741149959343,0.0,5.001762336969395e-2,3.52467393877342e-4
2.34,7.527252072761113e-2,1.024727479272392,-0.19298864274761252,0.19298864274761252,0.0,5.0018622308114755e-2,3.7244616229337103e-4
2.35,7.331832672262113e-2,1.0266816732773818,-0.19785015825038682,0.19785015825038682,0.0,5.0019572342559895e-2,3.9144685119618596e-4
2.36,7.13174960641859e-2,1.028682503935817,-0.20231597343666036,0.20231597343666036,0.0,5.002046587655388e-2,4.0931753107584164e-4
2.37,6.92740304136223e-2,1.0307259695863804,-0.2063771566760606,0.2063771566760606,0.0,5.002129576539899e-2,4.2591530797803014e-4
2.38,6.719201670223146e-2,1.0328079832977712,-0.21002558560210874,0.21002558560210874,0.0,5.0022055373303904e-2,4.411074660763673e-4
2.39,6.507561895743616e-2,1.0349243810425666,-0.21325396335695265,0.21325396335695265,0.0,5.0022738626443866e-2,4.547725288756014e-4
2.4,6.292906997472598e-2,1.0370709300252767,-0.21605583318508267,0.21605583318508267,0.0,5.00233400615268e-2,4.668012305342187e-4
2.41,6.075666285206636e-2,1.0392433371479364,-0.2184255913468425,0.2184255913468425,0.0,5.002385486947774e-2,4.770973895530653e-4
2.42,5.85627424037026e-2,1.0414372575963,-0.22035849832590867,0.22035849832590867,0.0,5.0024278933892385e-2,4.8557867784598726e-4
2.43,5.635169647053144e-2,1.043648303529471,-0.22185068830832302,0.22185068830832302,0.0,5.00246088639516e-2,4.921772790303361e-4
2.44,5.412794714441922e-2,1.0458720528555832,-0.22289917691412076,0.22289917691412076,0.0,5.0024842021534684e-2,4.968404306919518e-4
2.45,5.189594192401817e-2,1.0481040580759842,-0.22350186716609025,0.22350186716609025,0.0,5.0024976542313554e-2,4.995308462693573e-4
2.46,4.966014481976908e-2,1.0503398551802332,-0.22365755368372756,0.22365755368372756,0.0,5.0025011350660085e-2,5.002270131999878e-4
2.47,4.742502742588046e-2,1.0525749725741218,-0.22336592509399741,0.22336592509399741,0.0,5.002494616824674e-2,4.989233649330118e-4
2.48,4.519505997714007e-2,1.0548049400228623,-0.2226275646540793,0.2226275646540793,0.0,5.002478151627211e-2,4.956303254405317e-4
2.49,4.297470240844541e-2,1.057025297591557,-0.221443949084853,0.221443949084853,0.0,5.0024518711293355e-2,4.90374225865369e-4
2.5,4.0768395434933866e-2,1.0592316045650687,-0.21981744561745697,0.21981744561745697,0.0,5.0024159854699136e-2,4.8319709398100737e-4
2.5100000000000002,3.858055167055245e-2,1.0614194483294501,-0.21775130725882602,0.21775130725882602,0.0,5.0023707815906704e-2,4.7415631813235633e-4
2.52,3.6415546802829935e-2,1.0635844531971725,-0.21524966628567743,0.21524966628567743,0.0,5.0023166209418234e-2,4.633241883629505e-4
2.5300000000000002,3.427771084150176e-2,1.0657222891585008,-0.2123175259799575,0.2123175259799575,0.0,5.002253936591934e-2,4.5078731838510335e-4
2.54,3.217131945849058e-2,1.067828680541512,-0.20896075062227765,0.20896075062227765,0.0,5.00218322976506e-2,4.366459530102943e-4
2.5500000000000003,3.0100585436562428e-2,1.0698994145634402,-0.20518605376335322,0.20518605376335322,0.0,5.002105065832977e-2,4.2101316659368045e-4
2.56,2.806965024376115e-2,1.0719303497562414,-0.2010009847969021,0.2010009847969021,0.0,5.002020069794486e-2,4.0401395889552645e-4
2.57,2.6082575750472355e-2,1.0739174242495302,-0.1964139138608572,0.1964139138608572,0.0,5.00192892127793e-2,3.8578425558433095e-4
2.58,2.4143336105682617e-2,1.0758566638943199,-0.19143401509709054,0.19143401509709054,0.0,5.00183234910683e-2,3.6646982136428964e-4
2.59,2.2255809788681517e-2,1.077744190211321,-0.18607124830312974,0.18607124830312974,0.0,5.001731125472271e-2,3.462250944524786e-4
2.6,2.0423771852103055e-2,1.0795762281478996,-0.18033633901256266,0.18033633901256266,0.0,5.0016260597584544e-2,3.252119516891633e-4
2.61,1.865088637182039e-2,1.0813491136281823,-0.17424075704397043,0.17424075704397043,0.0,5.0015179920707926e-2,3.035984141568077e-4
2.62,1.6940699118794086e-2,1.0830593008812086,-0.16779669356129026,0.16779669356129026,0.0,5.001407786518533e-2,2.815573037048819e-4
2.63,1.5296630467530197e-2,1.0847033695324724,-0.16101703669148754,0.16101703669148754,0.0,5.0012963243052724e-2,2.592648610527655e-4
2.64,1.372196855533125e-2,1.0862780314446712,-0.15391534574830185,0.15391534574830185,0.0,5.0011844966828624e-2,2.3689933657075572e-4
2.65,1.2219862706021644e-2,1.0877801372939808,-0.14650582411361956,0.14650582411361956,0.0,5.001073197824973e-2,2.1463956499281862e-4
2.66,1.0793317131299995e-2,1.0892066828687026,-0.13880329083071002,0.13880329083071002,0.0,5.000963317677303e-2,1.926635354589087e-4
2.67,9.44518492231575e-3,1.090554815077687,-0.13082315096613906,0.13082315096613906,0.0,5.000855734841463e-2,1.7114696829093027e-4
2.68,8.178162343486877e-3,1.0918218376565159,-0.1225813647996358,0.1225813647996358,0.0,5.0007513095498446e-2,1.502619099671973e-4
2.69,6.994783439971032e-3,1.0930052165600317,-0.11409441590353327,0.11409441590353327,0.0,5.000650876787053e-2,1.3017535740886244e-4
2.7,5.897414969575247e-3,1.0941025850304276,-0.10537927817562368,0.10537927817562368,0.0,5.0005552396134925e-2,1.1104792269678291e-4
2.71,4.888251669240314e-3,1.0951117483307626,-9.645338189136282e-2,9.645338189136282e-2,0.0,5.00046516274397e-2,9.303254879230988e-5
2.72,3.969311865566904e-3,1.0960306881344362,-8.733457884331922e-2,8.733457884331922e-2,0.0,5.000381366433164e-2,7.627328663106767e-5
2.73,3.142433438162363e-3,1.0968575665618407,-7.804110663758897e-2,7.804110663758897e-2,0.0,5.000304520716326e-2,6.0904143263512576e-5
2.74,2.4092701438815007e-3,1.0975907298561216,-6.859155221858353e-2,6.859155221858353e-2,0.0,5.0002352400518514e-2,4.704801036856102e-5
2.75,1.7712883093128785e-3,1.0982287116906904,-5.9004814695140934e-2,5.9004814695140934e-2,0.0,5.00017407840795e-2,3.4815681588251596e-5
2.7600000000000002,1.2297638981256334e-3,1.0987702361018776,-4.930006754230804e-2,4.930006754230804e-2,0.0,5.000121524833078e-2,2.430496661390276e-5
2.77,7.857799591421403e-4,1.099214220040861,-3.949672025439054e-2,3.949672025439054e-2,0.0,5.000077999545613e-2,1.5599909120866923e-5
2.7800000000000002,4.402244602403662e-4,1.0995597755397628,-2.9614379525964275e-2,2.9614379525964275e-2,0.0,5.000043850573812e-2,8.770114760664456e-6
2.79,1.9378851241811453e-4,1.099806211487585,-1.9672810038486054e-2,1.9672810038486054e-2,0.0,5.0000193509728175e-2,3.870194561772504e-6
2.8000000000000003,4.6964987571029816e-5,1.099953035012432,-9.691894930930887e-3,9.691894930930887e-3,0.0,5.000004696641443e-2,9.393282868197501e-7
2.81,4.753274880606701e-8,1.0999999524672541,3.0840396648613815e-4,-3.0840396648613815e-4,0.0,5.000000004755702e-2,9.511386123151039e-10
2.82,5.31299828610876e-5,1.0999468700171418,1.0308086055970169e-2,-1.0308086055970169e-2,0.0,5.0000053128319615e-2,1.0625663905694508e-6
2.83,2.0610617300764977e-4,1.099793893826995,2.0287151973342268e-2,-2.0287151973342268e-2,0.0,5.000020578426797e-2,4.115685357658487e-6
2.84,4.586701508081994e-4,1.0995413298491945,3.022564358676766e-2,-3.022564358676766e-2,0.0,5.0000456794765384e-2,9.13589530596169e-6
2.85,8.103167883071352e-4,1.0991896832116956,4.0103683913019515e-2,-4.0103683913019515e-2,0.0,5.00008041527321e-2,1.6083054640292333e-5
2.86,1.2603427922294596e-3,1.0987396572077734,4.990151687144536e-2,-4.990151687144536e-2,0.0,5.0001245080693486e-2,2.490161386800578e-5
2.87,1.807848110567328e-3,1.0981921518894358,5.959954679612832e-2,-5.959954679612832e-2,0.0,5.0001776052989944e-2,3.552105979714997e-5
2.88,2.4517377326840647e-3,1.0975482622673192,6.917837762721904e-2,-6.917837762721904e-2,0.0,5.000239282396642e-2,4.78564793267299e-5
2.89,3.1907238793354364e-3,1.0968092761206678,7.861885170305534e-2,-7.861885170305534e-2,0.0,5.0003090461922445e-2,6.180923844717457e-5
2.9,4.02332857822814e-3,1.0959766714217751,8.790208807548552e-2,-8.790208807548552e-2,0.0,5.000386338854495e-2,7.726777089725454e-5
2.91,4.947886619964392e-3,1.0950521133800388,9.700952027176474e-2,-9.700952027176474e-2,0.0,5.000470542351252e-2,9.410847024868258e-5
2.92,5.962548888460717e-3,1.0940374511115425,0.1059229334275004,-0.1059229334275004,0.0,5.0005609833913764e-2,1.1219667827355709e-4
2.93,7.065286059180125e-3,1.0929347139408232,0.11462450071638108,-0.11462450071638108,0.0,5.000656938808307e-2,1.3138776165974564e-4
2.94,8.253892657781176e-3,1.091746107342222,0.123096819003829,-0.123096819003829,0.0,5.0007576413425375e-2,1.5152826850578478e-4
2.95,9.525991471066666e-3,1.0904740085289366,0.13132294365326927,-0.13132294365326927,0.0,5.000862285776582e-2,1.7245715531466447e-4
2.96,1.0879038301410026e-2,1.0891209616985933,0.13928642241540298,-0.13928642241540298,0.0,5.000970035373547e-2,1.9400707470765245e-4
2.97,1.2310327055150571e-2,1.0876896729448526,0.1469713283327059,-0.1469713283327059,0.0,5.001080028567677e-2,2.160057135336398e-4
2.98,1.3816995154780819e-2,1.0861830048452223,0.1543622915933434,-0.1543622915933434,0.0,5.001191385853373e-2,2.3827717067284552e-4
2.99,1.5396029264101507e-2,1.0846039707359016,0.1614445302707942,-0.1614445302707942,0.0,5.001303216817792e-2,2.606433635567169e-4
3.0,1.7044271314893993e-2,1.082955728685109,0.1682038798877034,-0.1682038798877034,0.0,5.0014146272605364e-2,2.8292545210556415e-4
3.0100000000000002,1.8758424823056695e-2,1.0812415751769462,0.1746268217448372,-0.1746268217448372,0.0,5.0015247263436896e-2,3.0494526873620033e-4
3.02,2.053506148157329e-2,1.0794649385184296,0.18070050995848133,-0.18070050995848133,0.0,5.00163263371502e-2,3.265267430023472e-4
3.0300000000000002,2.2370628017126738e-2,1.0776293719828762,0.1864127971522085,-0.1864127971522085,0.0,5.0017374865471705e-2,3.474973094323702e-4
3.04,2.4261453296645936e-2,1.0757385467033571,0.1917522587516312,-0.1917522587516312,0.0,5.0018384464368904e-2,3.6768928737634867e-4
3.0500000000000003,2.6203755669571845e-2,1.0737962443304314,0.1967082158335507,-0.1967082158335507,0.0,5.001934706108903e-2,3.869412217788464e-4
3.06,2.8193650531158614e-2,1.0718063494688448,0.2012707564838031,-0.2012707564838031,0.0,5.0020254958708626e-2,4.0509917417080806e-4
3.0700000000000003,3.022715809168307e-2,1.0697728419083203,0.20543075562108792,-0.20543075562108792,0.0,5.0021100897678375e-2,4.2201795356577794e-4
3.08,3.230021133602416e-2,1.0676997886639792,0.20917989324713054,-0.20917989324713054,0.0,5.0021878113870245e-2,4.3756227740318545e-4
3.09,3.4408664157693204e-2,1.0655913358423101,0.2125106710866789,-0.2125106710866789,0.0,5.002258039266365e-2,4.516078532712512e-4
3.1,3.654829965104687e-2,1.0634517003489565,0.2154164275840539,-0.2154164275840539,0.0,5.002320211863737e-2,4.640423727456092e-4
3.11,3.871483854509845e-2,1.061285161454905,0.21789135122626083,-0.21789135122626083,0.0,5.002373832047047e-2,4.7476640940763345e-4
3.12,4.090394776205983e-2,1.0590960522379438,0.2199304921660152,-0.2199304921660152,0.0,5.002418471069306e-2,4.8369421385946384e-4
3.13,4.311124908349709e-2,1.0568887509165066,0.2215297721214376,-0.2215297721214376,0.0,5.0024537719968974e-2,4.907543993777621e-4
3.14,4.533232790676736e-2,1.0546676720932362,0.22268599253261712,-0.22268599253261712,0.0,5.0024794525635984e-2,4.958905127179494e-4
3.15,4.7562742074224104e-2,1.0524372579257795,0.22339684095873139,-0.22339684095873139,0.0,5.002495307427604e-2,4.990614855190914e-4
3.16,4.97980307575324e-2,1.0502019692424713,0.22366089570292821,-0.22366089570292821,0.0,5.00250120981342e-2,5.002419626823342e-4
3.17,5.203372337932563e-2,1.047966276620678,0.22347762865571918,-0.22347762865571918,0.0,5.002497112525568e-2,4.99422505111923e-4
3.18,5.4265348554360215e-2,1.0457346514456434,0.2228474063511987,-0.2228474063511987,0.0,5.002483048325963e-2,4.966096651909382e-4
3.19,5.648844303228608e-2,1.0435115569677174,0.22177148923397583,-0.22177148923397583,0.0,5.002459129671945e-2,4.918259343872347e-4
3.2,5.869856062414738e-2,1.041301439375856,0.22025202913828495,-0.22025202913828495,0.0,5.002425547817069e-2,4.85109563412022e-4
3.21,6.089128109476039e-2,1.0391087189052428,0.21829206498431752,-0.21829206498431752,0.0,5.002382571281851e-2,4.765142563684091e-4
3.22,6.306221900318389e-2,1.0369377809968192,0.21589551670038143,-0.21589551670038143,0.0,5.002330543706663e-2,4.661087413308776e-4
3.23,6.520703247360102e-2,1.034792967526402,0.2130671773830446,-0.2130671773830446,0.0,5.002269881103998e-2,4.5397622079792956e-4
3.24,6.732143187907094e-2,1.032678568120932,0.20981270371094166,-0.20981270371094166,0.0,5.0022010685320244e-2,4.402137064031523e-4
3.25,6.940118842078273e-2,1.0305988115792202,0.20613860463141684,-0.20613860463141684,0.0,5.002124656216072e-2,4.2493124321266103e-4
3.2600000000000002,7.144214258565296e-2,1.02855785741435,0.20205222834262915,-0.20205222834262915,0.0,5.002041255149016e-2,4.082510298014645e-4
3.27,7.344021246535187e-2,1.026559787534651,0.19756174759715622,-0.19756174759715622,0.0,5.001951532205787e-2,3.903064411556183e-4
3.2800000000000002,7.539140192012009e-2,1.024608598079883,0.19267614335648897,-0.19267614335648897,0.0,5.001856204811031e-2,3.71240962204477e-4
3.29,7.729180857104807e-2,1.022708191428955,0.18740518682910878,-0.18740518682910878,0.0,5.0017560352026126e-2,3.512070405208006e-4
3.3000000000000003,7.913763160483397e-2,1.0208623683951692,0.18175941992807038,-0.18175941992807038,0.0,5.001651824336718e-2,3.303648673419474e-4
3.31,8.09251793754102e-2,1.019074820624593,0.17575013418717583,-0.17575013418717583,0.0,5.001544405483428e-2,3.088810966839212e-4
3.3200000000000003,8.265087678723561e-2,1.0173491232127676,0.16938934817790693,-0.16938934817790693,0.0,5.0014346375638896e-2,2.869275127762023e-4
3.33,8.431127244548656e-2,1.0156887275545166,0.16268978347228222,-0.16268978347228222,0.0,5.001323398282402e-2,2.646796564786942e-4
3.34,8.590304555884654e-2,1.0140969544411564,0.15566483919971294,-0.15566483919971294,0.0,5.0012115771082555e-2,2.4231542164937462e-4
